abn_key,Charity_Legal_Name,State,Town_City,Charity_Website,charity size,staff - volunteers,total full time equivalent staff,total revenue,net assets/liabilities,beneficiary_count,states_operating,years_operating,pillar_legitimacy,pillar_impact,pillar_capacity,pillar_cause,fit_score,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,LGBTIQA+,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,rank,is_top_10
65025300369,Townsville Picnic Bay Surf Lifesaving Club Inc,QLD,North Ward,www.tpbslsc.com.au,Small,100,0.0,204121,1493224,21,0,34.0,83.81161048805166,29.339559706470887,100.0,100.0,74.8,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,75,0
27874725092,Life Medicine International Inc.,NSW,Murwillumbah,lmi.edu.au,Small,6,0.0,21215,62722,22,2,24.0,84.4,28.56037358238825,100.0,100.0,74.7,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,76,0
73168278420,AWQAF AUSTRALIA LIMITED,NSW,Lakemba,www.awqaf.org.au,Small,8,0.0,1003,130215,21,7,,70.0,40.74716477651767,100.0,100.0,74.7,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,Y,Y,,77,0
67149662988,Stonnington Symphony Incorporated,VIC,Prahran,www.stonningtonsymphony.org.au,Small,140,0.5,100247,99652,17,1,20.0,72.32197088153261,58.26585977953543,98.32053742802303,78.08219178082192,74.7,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,,,Y,Y,,,Y,,,,,,,,,,,,,78,0
27667162581,QENDO Inc,,,www.qendo.org.au,Small,80,0.1,236255,124855,19,0,,64.89866576812744,50.566885860414814,99.6641074856046,93.15068493150685,74.6,Y,Y,Y,,,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,79,0
99551206959,Won Buddhism Of Australia Association incorporated,NSW,Bensville,www.wonbuddhism.org.au,Small,8,0.0,42790,2700000,22,1,30.0,88.0,24.74716477651767,100.0,100.0,74.4,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,80,0
40172941355,St John's Care,ACT,Reid,https://www.stjohnscare.org.au/,Medium,210,1.79,878905,941108,22,1,30.0,66.9194049787788,58.27787985286261,75.98752399232245,100.0,74.4,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,81,0
88110419236,No Limits Perth Inc,WA,Kingsway,https://nolimitsperth.org.au,Small,100,1.0,198738,158598,22,1,4.0,65.11448988550968,45.83955970647089,96.64107485604606,100.0,74.4,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,82,0
77179722636,Ravenshoe Community Centre Inc - Rural & Remote Home Care Services,QLD,Ravenshoe,www.ravenshoecommunitycentre.org.au,Small,0,0.0,5282,270072,21,1,31.0,88.6,24.0,100.0,100.0,74.4,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,83,0
92520500557,Ambassadors Of Jesus Inc,VIC,Corryong,www.corryong.org,Small,25,0.0,98809,817053,21,2,28.0,86.8,30.33488992661772,100.0,94.52054794520548,74.4,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,Y,Y,,84,0
40138287319,DCSS = DIVERSE COMMUNITY JUSTICE & SOCIAL SERVICES (DCSS AUSTRALIA INC.) DEI LGBTIQA + DISABILITY & INDIGENOUS NONPROFIT CHARITY FOUNDATION,VICTORIA & NSW,MELBOURNE & SYDNEY,https://WWW.ALLMYLINKS.COM/NFPCCC-DCSS-NFP-CHARITY,Small,50,2.0,58489,10000,24,7,6.0,65.24737408786982,47.79477985323544,93.28214971209212,100.0,74.3,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,85,0
86214560512,Milton Ulladulla Family History Society Inc.,NSW,Ulladulla,https://www.mufhsi.org,Small,15,0.0,6423,15000,20,1,36.0,91.6,24.44855300358968,100.0,95.8904109589041,74.2,Y,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,86,0
65231425870,The Australian Society For Krishna Culture Inc.,QLD,Sherwood,www.krishnaculture.org,Small,10,0.0,27755,676525,22,0,36.0,91.6,20.93395597064709,100.0,100.0,74.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,Y,,87,0
33743263960,Louise Multicultural Community Centre,VIC,Box Hill,louise.org.au,Small,97,0.7,196463,115129,19,1,37.0,68.18549665096636,48.47603958194344,97.64875239923225,91.78082191780823,74.1,Y,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,88,0
87119740831,Magical Getaway Foundation,VIC,Carlton,https://magicalgetawayfoundation.org,Small,50,0.0,23924,22396,18,6,14.0,78.4,41.812636996092586,100.0,87.67123287671232,74.1,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,,Y,Y,Y,,Y,Y,,Y,Y,Y,,,,,,,,,,,Y,,89,0
14822744757,Magill Rsl Sub Branch Inc,SA,Magill,http://rslsa.org.au/stores/magill-rsl-2/,Small,12,0.0,65239,40696,19,1,74.0,100.0,23.215985260014605,100.0,87.67123287671232,73.9,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,,Y,,,,,,,,,,,,,90,0
98582430576,Riding for disabled Association of Queensland Inc.,QLD,Banksia Beach,www.rdaq.org.au,Small,700,1.0,183493,264825,11,1,35.0,78.13526411799535,74.47619047619048,96.64107485604606,50.68493150684932,73.9,Y,Y,Y,Y,,,Y,,Y,Y,,,Y,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,91,0
66437268205,Toc H Australia Incorporated,QLD,Woorim,https://www.toch.org.au/,Small,10,0.0,16063,116142,17,3,95.0,100.0,29.12443216112328,100.0,80.82191780821918,73.9,Y,Y,Y,Y,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,,Y,,,Y,,,,,,,,,,,,,92,0
64624182084,Stawell Interchurch Council,VIC,Stawell,,Small,20,0.0,52956,68007,21,1,50.0,100.0,25.867911941294178,80.0,100.0,73.8,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,93,0
56615105096,Support the Girls Australia Ltd,QLD,Southport BC,www.supportthegirls.com.au,Small,140,1.0,118818,83685,18,0,,68.93993767238726,47.71824073191639,96.64107485604606,91.78082191780823,73.8,Y,Y,Y,Y,,,Y,,Y,Y,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,94,0
50133761883,Koha Community Cafe Inc,VIC,Warburton,www.kohacafe.com,Small,30,0.18,73396,11816,21,1,,58.16537812585128,47.6352012452746,99.39539347408828,100.0,73.7,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,95,0
45817250618,Feed Me Incorporated,VIC,Ocean Grove,www.feedme.org.au,Small,142,0.0,216433,127674,21,1,,70.0,37.26217478318867,100.0,100.0,73.7,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,96,0
28513315570,Stanwell Park Arts Theatre Incorporated,NSW,Stanwell Park,www.spat.org.au,Small,180,0.0,73476,61781,16,1,46.0,97.6,36.04930270974284,100.0,73.97260273972603,73.7,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,,Y,,,,,Y,,Y,Y,,,,,,,,,,97,0
90543501541,Community Care Network Inc.,,,http://www.ccn-melbourne.org,Small,1268,0.0,36972,36851,17,0,,70.0,51.19047619047619,100.0,83.56164383561644,73.7,Y,Y,Y,,,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,,Y,Y,,Y,Y,Y,,,,,,,,,,,Y,,98,0
22063437007,Chinese Health Foundation Of Australia,VIC,Box Hill,https://www.chinesehealthfoundation.com/en-AU/funded-programs,Small,65,1.0,72128,56869,21,1,26.0,71.24826321317452,38.195713809206076,96.64107485604606,100.0,73.6,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,,,99,0
41088102845,Hands-On-Health Australia,VIC,Collingwood,www.hoha.org.au,Small,80,2.0,157848,80205,22,3,21.0,66.43317401046475,44.47164776517671,93.28214971209212,100.0,73.6,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,,,,,,Y,,100,0
73668498585,Foothills Community Care Inc.,VIC,Ferntree Gully,www.foothillscare.org.au,Small,200,0.6,180599,194925,18,1,,51.76141420708825,64.82197655579891,97.98464491362765,86.3013698630137,73.6,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,,Y,Y,Y,,Y,,,,,,,,,,,Y,,101,0
64369972877,Community Transport Aid Ulladulla Milton And Districts Incorporated,NSW,Ulladulla,https://www.ctaulladulla.com/,Small,110,0.0,152341,1117965,19,0,30.0,88.0,28.36875377235608,100.0,91.78082191780823,73.5,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,,,,Y,,,,,102,0
79093296719,Spotswood Kingsville RSL Sub Branch,VIC,Spotswood,http://skrsl.com.au/,Small,10,1.0,180227,117295,21,1,66.0,85.32507130323766,26.18395597064709,96.64107485604606,100.0,73.5,Y,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,103,0
91683036082,Association Of Australian Decorative And Fine Arts Societies Incorporated,NSW,Albury,https://www.artsnational.au,Small,400,0.57,159851,795334,8,7,31.0,82.88940866504895,87.61904761904762,98.08541266794626,27.397260273972602,73.5,,Y,Y,Y,,,,,Y,,,Y,Y,,,,,,Y,,,,,Y,,Y,Y,,,,,,,,,,104,0
96871862089,Christian Community Centre Care Arm,NT,East Side,desertlifechurch.org/dls,Small,175,0.0,37291,110250,19,1,12.0,77.2,38.439467581562155,100.0,90.41095890410958,73.4,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,,,Y,Y,,,,,,,,,,,,,105,0
81076749703,Light Of Hope Limited,QLD,Helensvale,lightofhope.org.au,Small,3,0.0,138927,9447,22,1,24.0,84.4,24.280186791194126,100.0,100.0,73.4,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,,,,,106,0
32477599243,Harrington Street Artists Co-Operativegallery Limited,NSW,Chippendale,www.harringtonstreetgallery.com,Small,20,0.0,2764,180462,18,1,44.0,96.4,23.01076908415132,100.0,89.04109589041096,73.3,Y,Y,Y,,,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,,,107,0
20663461735,Bikes for Refugees SA Incorporated,SA,Adelaide,adelaidebikeworkshop.wordpress.com,Small,30,0.0,91249,31196,20,2,17.0,80.09600172940279,29.849486959560316,100.0,97.26027397260275,73.3,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,,,Y,Y,,Y,,,,,Y,,108,0
58609620617,The Sinhalese Cultural Centre Limited,NSW,Seven Hills,http://sccsydney.org.au,Small,150,0.0,35712,142840,21,1,,70.0,38.00933955970633,100.0,97.26027397260275,73.2,,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,,,,,,109,0
81540197094,Anthroposophical Society Of Victoria - Michael Group Inc,,,anthroposophyau.org.au/locations/michael-group,Small,60,0.0,46752,2011759,18,1,88.0,100.0,26.746592966739676,100.0,80.82191780821918,73.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,,Y,Y,,,,Y,,,Y,,,,,,,,,,110,0
74164220286,Australia and New Zealand Chapter of the Association for Contextual Behavioral Science,QLD,Ashmore,http://www.anzacbs.com,Small,30,0.0,80467,139485,21,8,7.0,61.2669215630042,42.801867911941265,100.0,100.0,73.2,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,,,,,,,,,111,0
78941184276,Ararat Neighbourhood House,VIC,Ararat,www.araratneighbourhoodhouse.com.au,Small,16,1.3,128232,39288,21,1,34.0,83.58238822024938,27.032791091496883,95.63339731285988,100.0,73.1,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,112,0
32366900479,TLC Support Inc.,VIC,Bayswater North,www.tlcsupport.org.au,Small,50,0.2,149143,53288,17,1,,68.2169245004831,49.86025604371163,99.3282149712092,84.93150684931507,73.1,Y,Y,Y,,,Y,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,Y,,,,Y,Y,,Y,,113,0
69735157663,God Is Good Christian Mission Inc,NSW,Rooty Hill,https://www.facebook.com/groups/godisgoodmc,Small,50,0.0,59392,1750282,21,0,21.0,82.6,24.669779853235443,100.0,100.0,73.1,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,114,0
60874923749,Waikerie Men's Shed Incorporated,SA,Waikerie,waikeriemensshed.org.au,Small,80,0.0,32631,56428,21,1,8.0,74.8,31.471647765176712,100.0,100.0,73.1,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,,,,,,,Y,,115,0
92924509549,Burnie Concert Band Inc,TAS,Cooee,https://www.facebook.com/profile.php?id=100063806102286,Small,15,0.13,38139,81299,19,0,34.0,79.92466769300125,33.91924897428566,99.56333973128599,91.78082191780823,73.0,Y,Y,Y,Y,,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,Y,,,,,116,0
69331209982,Overeaters Anonymous Melbourne Intergroup Inc.,,,www.oa.org.au,Small,7,0.0,26443,21219,18,0,50.0,100.0,17.796626322310104,100.0,90.41095890410958,72.9,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,117,0
78998560427,Comfort Quilts Against Cancer Inc.,WA,Northam,https://www.comfortquilts.org.au,Small,30,0.0,8681,65000,18,8,9.0,75.4,39.94472505479841,100.0,87.67123287671232,72.8,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,Y,Y,,,Y,Y,,,,,,,,,,,Y,,118,0
61839285449,Subiaco Leederville Housing Collective Incorporated,WA,Hamilton Hill,http://co-operationhousing.org.au/homes/subi-leederville/,Small,10,0.0,65669,52258,20,0,33.0,89.8,19.981575018266135,100.0,97.26027397260275,72.8,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,119,0
54069925337,Cana Communities Incorporated,NSW,Darlinghurst,www.cana.org.au,Medium,325,0.0,789832,2316214,15,2,24.0,84.4,52.63928333174467,82.0,78.08219178082192,72.8,Y,Y,Y,,,,Y,,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,120,0
47400501857,Quirindi District Rescue Squad Incorporated,NSW,Quirindi,,Small,13,0.0,9184,55015,23,1,45.0,97.0,25.214142761841217,80.0,100.0,72.8,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,121,0
81414250108,North East Community Assistance Project Inc,SA,Hillcrest,www.necap.org.au,Small,45,0.0,60781,39293,18,1,40.0,94.0,25.345659010769044,100.0,86.3013698630137,72.7,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,,Y,,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,Y,,,Y,,122,0
79214308403,Khacho Yulo Ling Buddhist Centre Incorporated,QLD,Parramatta Park,www.yuloling.com,Small,20,0.0,72580,417825,22,1,16.0,79.6,25.867911941294178,100.0,100.0,72.7,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,123,0
70728548958,Cessnock Congregational Church Inc.,NSW,Cessnock West,www.cessnockcongregationalchurch.com.au,Small,50,1.5,146414,263832,21,1,98.0,75.48791907963275,32.83644651990211,94.96161228406909,100.0,72.7,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,124,0
39471983852,Uca St Andrews Glenbrook,NSW,Lapstone,www.glenbrook.uca.org.au,Small,50,1.0,134914,2316871,21,1,31.0,71.59252969477073,34.91977985323544,96.64107485604606,100.0,72.7,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,125,0
37932479648,Buoyancy Foundation Inc,VIC,East Melbourne,buoyancy.org.au,Small,12,1.25,64660,291224,21,1,50.0,82.3123766856758,26.320747164776506,95.80134357005758,100.0,72.6,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,Y,,,,,126,0
57755932754,City Of Penrith Eisteddfod Society Inc,NSW,Penrith Plaza,penritheisteddfod.com.au,Small,21,0.0,2208,42218,18,1,35.0,91.0,23.10416468121603,100.0,91.78082191780823,72.6,Y,Y,,Y,,Y,Y,,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,Y,,,,,,,,,,,127,0
89154710586,Albury Wodonga FoodShare,VIC,West Wodonga,www.foodshare.org.au,Medium,250,3.1,573513,435408,21,2,8.0,59.439212184674204,61.42954442746755,71.5873320537428,100.0,72.6,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,,,,,,Y,,128,0
62625224432,Derwent Valley Community Radio Inc.,TAS,New Norfolk,www.tygafm.org.au/,Small,50,0.0,55291,136099,21,1,10.0,76.0,28.669779853235443,100.0,100.0,72.6,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,129,0
88860568191,The Australian Association Of Kong Meng Sheng Tao Inc,WA,Cockburn Central,,Small,100,0.0,190632,1875567,23,1,27.0,86.2,33.33955970647089,80.0,100.0,72.6,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,130,0
42506412570,Geelong Foodshare Incorporated,VIC,North Geelong,https://www.geelongfoodshare.org,Medium,90,1.0,597223,420528,22,1,21.0,75.15900239414871,43.6556037358238,78.64107485604606,100.0,72.6,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,131,0
54589625215,Avalon Centre Incorporated,VIC,Malvern East,avaloncentre.org.au,Medium,50,0.0,779199,1311112,21,1,33.0,89.8,28.669779853235443,82.0,100.0,72.5,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,Y,,,,,132,0
63492318696,Hands Of Compassion World Aid Inc,QLD,Park Avenue,www.hoc.org.au,Small,20,0.0,132000,15000,21,1,14.0,78.4,25.867911941294178,100.0,100.0,72.4,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,133,0
20664002437,Wangaratta Carevan,VIC,Wangaratta,http://www.carevanwangaratta.org.au/,Small,40,0.0,11162,125639,21,1,10.0,76.0,27.735823882588356,100.0,100.0,72.3,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,134,0
73978612885,Jindera Pioneer Museum & Historical Society Inc,NSW,Jindera,www.jinderamuseum.com.au,Small,60,0.0,82734,889984,17,1,52.0,100.0,25.794212014358724,100.0,78.08219178082192,72.3,Y,Y,Y,Y,Y,,,Y,Y,Y,,Y,Y,,,Y,Y,,Y,Y,Y,,Y,Y,,,,,,,,Y,,,,,135,0
74235343643,Multilingual Broadcasting Council Northern Territory Inc,NT,Alawa,www.mcnt.org.au,Small,10,0.0,1087,38513,19,0,39.0,93.4,19.029194065885186,100.0,93.15068493150685,72.3,Y,Y,Y,,,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,136,0
21127416834,Buddha House Centre For Advanced Buddhist Studies Inc,SA,Magill,buddhahouse.org/,Small,40,0.0,159964,1319892,19,1,39.0,93.4,25.831061977826455,100.0,84.93150684931507,72.3,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,Y,,Y,,,137,0
26134480262,Graceades Community Cottage Inc,NSW,Bidwill,graceadescottage.org.au,Small,150,2.0,242989,53181,19,1,35.0,69.51515410902572,45.479577654944435,93.28214971209212,90.41095890410958,72.3,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,,,Y,Y,Y,Y,Y,,Y,,,,,Y,Y,Y,,Y,Y,138,0
57982646581,Food Is Free Inc.,VIC,Ballarat Central,www.foodisfree.com.au,Small,70,0.0,58492,18313,22,1,4.0,72.4,30.53769179452962,100.0,100.0,72.3,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,Y,,,,,Y,,139,0
19268548568,Strathfield Mens Shed Inc,NSW,Homebush,https://strathfieldmensshed.org.au/,Small,30,0.0,11282,14663,23,1,11.0,76.6,26.801867911941265,100.0,100.0,72.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,140,0
18814084455,Clothes Line Incorporated,NSW,Oatlands,www.clothesline.org.au,Small,25,0.0,127498,22706,22,1,12.0,77.2,26.33488992661772,100.0,100.0,72.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,141,0
97289538811,Hunter Advance Incorporated,NSW,Gateshead,www.hopeuc.com,Small,10,0.0,19810,1976,21,0,23.0,83.8,20.93395597064709,100.0,100.0,72.2,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,142,0
14331426605,BAYSIDE MASONIC LODGES CHRISTMAS PARCELS.,VIC,Bentleigh,freemasonscommunityrelief.org.au,Small,15,0.0,44228,52904,19,1,29.0,87.4,23.49617205120873,100.0,93.15068493150685,72.2,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,143,0
64704364097,Turbans 4 Australia Inc,NSW,Prestons,www.t4a.org.au,Small,100,0.0,217844,92450,21,0,6.0,73.6,29.339559706470887,100.0,100.0,72.2,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,144,0
41567110855,Muslim Women's Council,VIC,Leopold,mwcv.org,Small,20,0.0,4735,37001,20,1,22.0,83.2,24.915530988913225,100.0,95.8904109589041,72.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,,,,,,Y,Y,,,Y,,145,0
85383279867,The Nasoraean Mandaean Association INC 1401530,NSW,Liverpool,,Small,500,0.0,88247,32918,19,1,,70.0,57.0952380952381,80.0,86.3013698630137,72.2,,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,Y,Y,,146,0
57728215747,Southcare Community Care Inc,VIC,Frankston North,https://southcarecc.org.au/,Small,12,0.0,10750,6098,20,1,21.0,82.6,24.168366212395554,100.0,97.26027397260275,72.2,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,147,0
87264637530,Carevan Blacktown,,,https://carevanblacktown.org.au/,Small,42,0.0,10511,18500,21,1,9.0,75.4,27.922615076717776,100.0,100.0,72.2,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,148,0
37992953040,The Wangaratta Music Foundation,VIC,Wangaratta,www.wangaratta-anglican.org.au,Small,0,0.0,57213,9898,21,1,16.0,79.6,24.0,100.0,100.0,72.1,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,149,0
